git_commit,machine,cpu_model,compiler,compile_flags,dataset,dataset_path,query_path,N,d,k,RF,method,query_id,repeat_id,T_query_sketch_ms,T_binary_scan_ms,T_candidate_selection_ms,T_rescore_ms,T_final_topk_ms,T_total_ms,ndcg100,jaccard,num_survivors
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,float32_avx2,21,0,0.0,0.0,0.0,0.0,0.0,0.012,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,binary,21,0,0.003536,0.000782,0.001062,0.0,0.0,0.006091,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_RF10,21,0,0.003106,0.000751,0.003397,0.012083,0.001403,0.021711,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_mf_RF10,21,0,0.003256,0.000782,0.003476,0.087424,0.001383,0.097243,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,float32_avx2,22,0,0.0,0.0,0.0,0.0,0.0,0.012,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,binary,22,0,0.003626,0.000772,0.001062,0.0,0.0,0.006171,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_RF10,22,0,0.003246,0.000732,0.003386,0.012112,0.001402,0.021841,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_mf_RF10,22,0,0.003426,0.000772,0.003376,0.11176,0.001413,0.121678,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,float32_avx2,23,0,0.0,0.0,0.0,0.0,0.0,0.012,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,binary,23,0,0.003346,0.000792,0.001052,0.0,0.0,0.005891,1.0000000000000004,1.0,100
